"";"ano";"CNAE1";"X20";"n"
"23913";2016;"Atividades administrativas e serviços complementares";"AL";404
"23914";2016;"Atividades administrativas e serviços complementares";"AM";443
"23915";2016;"Atividades administrativas e serviços complementares";"AP";67
"23916";2016;"Atividades administrativas e serviços complementares";"BA";1995
"23917";2016;"Atividades administrativas e serviços complementares";"CE";1182
"23918";2016;"Atividades administrativas e serviços complementares";"DF";1013
"23919";2016;"Atividades administrativas e serviços complementares";"ES";976
"23920";2016;"Atividades administrativas e serviços complementares";"EX";42
"23921";2016;"Atividades administrativas e serviços complementares";"GO";1740
"23922";2016;"Atividades administrativas e serviços complementares";"MA";492
"23923";2016;"Atividades administrativas e serviços complementares";"MG";5729
"23924";2016;"Atividades administrativas e serviços complementares";"MS";633
"23925";2016;"Atividades administrativas e serviços complementares";"MT";705
"23926";2016;"Atividades administrativas e serviços complementares";"PA";671
"23927";2016;"Atividades administrativas e serviços complementares";"PB";712
"23928";2016;"Atividades administrativas e serviços complementares";"PE";1192
"23929";2016;"Atividades administrativas e serviços complementares";"PI";326
"23930";2016;"Atividades administrativas e serviços complementares";"PR";4079
"23931";2016;"Atividades administrativas e serviços complementares";"RJ";5667
"23932";2016;"Atividades administrativas e serviços complementares";"RN";598
"23933";2016;"Atividades administrativas e serviços complementares";"RO";212
"23934";2016;"Atividades administrativas e serviços complementares";"RR";58
"23935";2016;"Atividades administrativas e serviços complementares";"RS";3770
"23936";2016;"Atividades administrativas e serviços complementares";"SC";3396
"23937";2016;"Atividades administrativas e serviços complementares";"SE";258
"23938";2016;"Atividades administrativas e serviços complementares";"SP";21319
"23939";2016;"Atividades administrativas e serviços complementares";"TO";255
"23940";2016;"Atividades financeiras, de seguros e serviços relacionados ";"AC";4
"23941";2016;"Atividades financeiras, de seguros e serviços relacionados ";"AL";81
"23942";2016;"Atividades financeiras, de seguros e serviços relacionados ";"AM";57
"23943";2016;"Atividades financeiras, de seguros e serviços relacionados ";"AP";7
"23944";2016;"Atividades financeiras, de seguros e serviços relacionados ";"BA";226
"23945";2016;"Atividades financeiras, de seguros e serviços relacionados ";"CE";210
"23946";2016;"Atividades financeiras, de seguros e serviços relacionados ";"DF";199
"23947";2016;"Atividades financeiras, de seguros e serviços relacionados ";"ES";203
"23948";2016;"Atividades financeiras, de seguros e serviços relacionados ";"EX";2614
"23949";2016;"Atividades financeiras, de seguros e serviços relacionados ";"GO";439
"23950";2016;"Atividades financeiras, de seguros e serviços relacionados ";"MA";68
"23951";2016;"Atividades financeiras, de seguros e serviços relacionados ";"MG";1016
"23952";2016;"Atividades financeiras, de seguros e serviços relacionados ";"MS";98
"23953";2016;"Atividades financeiras, de seguros e serviços relacionados ";"MT";172
"23954";2016;"Atividades financeiras, de seguros e serviços relacionados ";"PA";74
"23955";2016;"Atividades financeiras, de seguros e serviços relacionados ";"PB";58
"23956";2016;"Atividades financeiras, de seguros e serviços relacionados ";"PE";163
"23957";2016;"Atividades financeiras, de seguros e serviços relacionados ";"PI";24
"23958";2016;"Atividades financeiras, de seguros e serviços relacionados ";"PR";871
"23959";2016;"Atividades financeiras, de seguros e serviços relacionados ";"RJ";1037
"23960";2016;"Atividades financeiras, de seguros e serviços relacionados ";"RN";69
"23961";2016;"Atividades financeiras, de seguros e serviços relacionados ";"RO";36
"23962";2016;"Atividades financeiras, de seguros e serviços relacionados ";"RR";1
"23963";2016;"Atividades financeiras, de seguros e serviços relacionados ";"RS";699
"23964";2016;"Atividades financeiras, de seguros e serviços relacionados ";"SC";592
"23965";2016;"Atividades financeiras, de seguros e serviços relacionados ";"SE";42
"23966";2016;"Atividades financeiras, de seguros e serviços relacionados ";"SP";5089
"23967";2016;"Atividades financeiras, de seguros e serviços relacionados ";"TO";63
"23968";2016;"Atividades imobili?rias";"AC";6
"23969";2016;"Atividades imobili?rias";"AL";78
"23970";2016;"Atividades imobili?rias";"AM";44
"23971";2016;"Atividades imobili?rias";"AP";12
"23972";2016;"Atividades imobili?rias";"BA";371
"23973";2016;"Atividades imobili?rias";"CE";251
"23974";2016;"Atividades imobili?rias";"DF";209
"23975";2016;"Atividades imobili?rias";"ES";163
"23976";2016;"Atividades imobili?rias";"EX";49
"23977";2016;"Atividades imobili?rias";"GO";375
"23978";2016;"Atividades imobili?rias";"MA";105
"23979";2016;"Atividades imobili?rias";"MG";970
"23980";2016;"Atividades imobili?rias";"MS";114
"23981";2016;"Atividades imobili?rias";"MT";180
"23982";2016;"Atividades imobili?rias";"PA";109
"23983";2016;"Atividades imobili?rias";"PB";75
"23984";2016;"Atividades imobili?rias";"PE";188
"23985";2016;"Atividades imobili?rias";"PI";43
"23986";2016;"Atividades imobili?rias";"PR";860
"23987";2016;"Atividades imobili?rias";"RJ";622
"23988";2016;"Atividades imobili?rias";"RN";109
"23989";2016;"Atividades imobili?rias";"RO";27
"23990";2016;"Atividades imobili?rias";"RR";12
"23991";2016;"Atividades imobili?rias";"RS";701
"23992";2016;"Atividades imobili?rias";"SC";839
"23993";2016;"Atividades imobili?rias";"SE";47
"23994";2016;"Atividades imobili?rias";"SP";4166
"23995";2016;"Atividades imobili?rias";"TO";53
"23996";2016;"Atividades profissionais, científicas e técnicas";"AC";73
"23997";2016;"Atividades profissionais, científicas e técnicas";"AL";364
"23998";2016;"Atividades profissionais, científicas e técnicas";"AM";550
"23999";2016;"Atividades profissionais, científicas e técnicas";"AP";90
"24000";2016;"Atividades profissionais, científicas e técnicas";"BA";2189
"24001";2016;"Atividades profissionais, científicas e técnicas";"CE";1170
"24002";2016;"Atividades profissionais, científicas e técnicas";"DF";1318
"24003";2016;"Atividades profissionais, científicas e técnicas";"ES";1169
"24004";2016;"Atividades profissionais, científicas e técnicas";"EX";105
"24005";2016;"Atividades profissionais, científicas e técnicas";"GO";1866
"24006";2016;"Atividades profissionais, científicas e técnicas";"MA";622
"24007";2016;"Atividades profissionais, científicas e técnicas";"MG";5280
"24008";2016;"Atividades profissionais, científicas e técnicas";"MS";712
"24009";2016;"Atividades profissionais, científicas e técnicas";"MT";937
"24010";2016;"Atividades profissionais, científicas e técnicas";"PA";880
"24011";2016;"Atividades profissionais, científicas e técnicas";"PB";500
"24012";2016;"Atividades profissionais, científicas e técnicas";"PE";1243
"24013";2016;"Atividades profissionais, científicas e técnicas";"PI";344
"24014";2016;"Atividades profissionais, científicas e técnicas";"PR";4189
"24015";2016;"Atividades profissionais, científicas e técnicas";"RJ";5542
"24016";2016;"Atividades profissionais, científicas e técnicas";"RN";568
"24017";2016;"Atividades profissionais, científicas e técnicas";"RO";287
"24018";2016;"Atividades profissionais, científicas e técnicas";"RR";93
"24019";2016;"Atividades profissionais, científicas e técnicas";"RS";3581
"24020";2016;"Atividades profissionais, científicas e técnicas";"SC";2654
"24021";2016;"Atividades profissionais, científicas e técnicas";"SE";339
"24022";2016;"Atividades profissionais, científicas e técnicas";"SP";17705
"24023";2016;"Atividades profissionais, científicas e técnicas";"TO";352
"24024";2016;"Comércio; reparação de veículos automotores e motocicletas";"AC";581
"24025";2016;"Comércio; reparação de veículos automotores e motocicletas";"AL";2522
"24026";2016;"Comércio; reparação de veículos automotores e motocicletas";"AM";2453
"24027";2016;"Comércio; reparação de veículos automotores e motocicletas";"AP";551
"24028";2016;"Comércio; reparação de veículos automotores e motocicletas";"BA";14362
"24029";2016;"Comércio; reparação de veículos automotores e motocicletas";"CE";7958
"24030";2016;"Comércio; reparação de veículos automotores e motocicletas";"DF";3529
"24031";2016;"Comércio; reparação de veículos automotores e motocicletas";"ES";5659
"24032";2016;"Comércio; reparação de veículos automotores e motocicletas";"EX";123
"24033";2016;"Comércio; reparação de veículos automotores e motocicletas";"GO";9131
"24034";2016;"Comércio; reparação de veículos automotores e motocicletas";"MA";4806
"24035";2016;"Comércio; reparação de veículos automotores e motocicletas";"MG";24655
"24036";2016;"Comércio; reparação de veículos automotores e motocicletas";"MS";3683
"24037";2016;"Comércio; reparação de veículos automotores e motocicletas";"MT";4564
"24038";2016;"Comércio; reparação de veículos automotores e motocicletas";"PA";6443
"24039";2016;"Comércio; reparação de veículos automotores e motocicletas";"PB";3952
"24040";2016;"Comércio; reparação de veículos automotores e motocicletas";"PE";6866
"24041";2016;"Comércio; reparação de veículos automotores e motocicletas";"PI";3102
"24042";2016;"Comércio; reparação de veículos automotores e motocicletas";"PR";14959
"24043";2016;"Comércio; reparação de veículos automotores e motocicletas";"RJ";18593
"24044";2016;"Comércio; reparação de veículos automotores e motocicletas";"RN";3571
"24045";2016;"Comércio; reparação de veículos automotores e motocicletas";"RO";1647
"24046";2016;"Comércio; reparação de veículos automotores e motocicletas";"RR";453
"24047";2016;"Comércio; reparação de veículos automotores e motocicletas";"RS";13057
"24048";2016;"Comércio; reparação de veículos automotores e motocicletas";"SC";9165
"24049";2016;"Comércio; reparação de veículos automotores e motocicletas";"SE";1691
"24050";2016;"Comércio; reparação de veículos automotores e motocicletas";"SP";55546
"24051";2016;"Comércio; reparação de veículos automotores e motocicletas";"TO";1801
"24052";2016;"Construção";"AC";72
"24053";2016;"Construção";"AL";338
"24054";2016;"Construção";"AM";389
"24055";2016;"Construção";"AP";82
"24056";2016;"Construção";"BA";2518
"24057";2016;"Construção";"CE";1164
"24058";2016;"Construção";"DF";1086
"24059";2016;"Construção";"ES";1760
"24060";2016;"Construção";"EX";43
"24061";2016;"Construção";"GO";2427
"24062";2016;"Construção";"MA";521
"24063";2016;"Construção";"MG";8082
"24064";2016;"Construção";"MS";1162
"24065";2016;"Construção";"MT";1422
"24066";2016;"Construção";"PA";852
"24067";2016;"Construção";"PB";675
"24068";2016;"Construção";"PE";1192
"24069";2016;"Construção";"PI";381
"24070";2016;"Construção";"PR";6480
"24071";2016;"Construção";"RJ";6037
"24072";2016;"Construção";"RN";663
"24073";2016;"Construção";"RO";385
"24074";2016;"Construção";"RR";67
"24075";2016;"Construção";"RS";5580
"24076";2016;"Construção";"SC";4177
"24077";2016;"Construção";"SE";311
"24078";2016;"Construção";"SP";19618
"24079";2016;"Construção";"TO";473
"24080";2016;"Educação";"AC";35
"24081";2016;"Educação";"AL";207
"24082";2016;"Educação";"AM";176
"24083";2016;"Educação";"AP";37
"24084";2016;"Educação";"BA";1056
"24085";2016;"Educação";"CE";839
"24086";2016;"Educação";"DF";587
"24087";2016;"Educação";"ES";465
"24088";2016;"Educação";"EX";5
"24089";2016;"Educação";"GO";613
"24090";2016;"Educação";"MA";319
"24091";2016;"Educação";"MG";2422
"24092";2016;"Educação";"MS";204
"24093";2016;"Educação";"MT";342
"24094";2016;"Educação";"PA";368
"24095";2016;"Educação";"PB";283
"24096";2016;"Educação";"PE";704
"24097";2016;"Educação";"PI";137
"24098";2016;"Educação";"PR";1611
"24099";2016;"Educação";"RJ";3227
"24100";2016;"Educação";"RN";271
"24101";2016;"Educação";"RO";80
"24102";2016;"Educação";"RR";17
"24103";2016;"Educação";"RS";1495
"24104";2016;"Educação";"SC";1227
"24105";2016;"Educação";"SE";138
"24106";2016;"Educação";"SP";9142
"24107";2016;"Educação";"TO";93
"24108";2016;"Eletricidade e gás";"AL";1
"24109";2016;"Eletricidade e gás";"AM";1
"24110";2016;"Eletricidade e gás";"BA";17
"24111";2016;"Eletricidade e gás";"CE";13
"24112";2016;"Eletricidade e gás";"DF";2
"24113";2016;"Eletricidade e gás";"ES";3
"24114";2016;"Eletricidade e gás";"EX";9
"24115";2016;"Eletricidade e gás";"GO";6
"24116";2016;"Eletricidade e gás";"MA";1
"24117";2016;"Eletricidade e gás";"MG";17
"24118";2016;"Eletricidade e gás";"MT";4
"24119";2016;"Eletricidade e gás";"PA";1
"24120";2016;"Eletricidade e gás";"PB";12
"24121";2016;"Eletricidade e gás";"PE";4
"24122";2016;"Eletricidade e gás";"PI";9
"24123";2016;"Eletricidade e gás";"PR";20
"24124";2016;"Eletricidade e gás";"RJ";34
"24125";2016;"Eletricidade e gás";"RN";8
"24126";2016;"Eletricidade e gás";"RO";3
"24127";2016;"Eletricidade e gás";"RS";15
"24128";2016;"Eletricidade e gás";"SC";34
"24129";2016;"Eletricidade e gás";"SP";40
"24130";2016;"Eletricidade e gás";"TO";1
"24131";2016;"Indústrias de transformação ";"AC";86
"24132";2016;"Indústrias de transformação ";"AL";545
"24133";2016;"Indústrias de transformação ";"AM";404
"24134";2016;"Indústrias de transformação ";"AP";93
"24135";2016;"Indústrias de transformação ";"BA";3117
"24136";2016;"Indústrias de transformação ";"CE";2084
"24137";2016;"Indústrias de transformação ";"DF";970
"24138";2016;"Indústrias de transformação ";"ES";1925
"24139";2016;"Indústrias de transformação ";"EX";129
"24140";2016;"Indústrias de transformação ";"GO";2693
"24141";2016;"Indústrias de transformação ";"MA";594
"24142";2016;"Indústrias de transformação ";"MG";9132
"24143";2016;"Indústrias de transformação ";"MS";868
"24144";2016;"Indústrias de transformação ";"MT";1241
"24145";2016;"Indústrias de transformação ";"PA";1114
"24146";2016;"Indústrias de transformação ";"PB";851
"24147";2016;"Indústrias de transformação ";"PE";2115
